,VerseId,VerseContent,UntrimmedAudio
6280,ACT.13.33,"â€˜Ni wowe Mwana wanjye, kuva uyu munsi ndi So.â€™",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6282,ACT.13.34,"Imana yavuze kandi ko izamuzura mu bapfuye, kugira ngo atazasubira ukundi mu mva ngo abore, ibivuga itya iti:",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6283,ACT.13.34,"â€˜Nzabaha ibyiza bitagira amakemwa kandi bidahinyuka,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6284,ACT.13.34,ibyo nasezeraniye Dawidi.â€™,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6286,ACT.13.35,Ni cyo gituma no mu yindi zaburi havuga ngo,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6287,ACT.13.35,â€˜Ntuzemera ko ugutunganiye abora.â€™,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6289,ACT.13.36,"Dawidi we yakoze ibyo Imana ishaka mu gihe cye, maze arasaza ashyingurwa hamwe na ba sekuruza arabora. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6290,ACT.13.37,Ariko uwo Imana yazuye ntiyigeze abora. ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6291,ACT.13.38+ACT.13.39,"Noneho bavandimwe, mumenye ko ari ku bwa Yezu uwo mwagejejweho iyo nkuru yo kubabarirwa ibyaha. Ku bwe kandi buri wese muri mwe umwemera agirwa intungane imbere y'Imana ku byamushinjaga byose, kandi bitari kubashobokera mwishingikirije ku Mategeko ya Musa. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6292,ACT.13.40,Muririnde rero kugira ngo ibyavuzwe n'abahanuzi bitababaho bagira bati:,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6294,ACT.13.41,"â€˜Mwa banyagasuzuguro mwe, nimwitegereze,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6295,ACT.13.41,nimutangare maze mwipfire!,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6296,ACT.13.41,"Muri iki gihe cyanyu ngiye gukora igitangaza,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6297,ACT.13.41,ntimuzacyemera nubwo hagira ukibabwira.â€™ â€ù,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6299,ACT.13.42,"Pawulo na Barinaba basohotse mu rusengero, abo bantu babasaba kuzongera kubabwira bene ayo magambo ku isabato itaha. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6300,ACT.13.43,"Iteraniro rimaze gusezererwa, benshi bo mu Bayahudi n'abandi bemeye idini yabo bakurikira Pawulo na Barinaba, ni ko kuvugana na bo babatera umwete wo gukomeza kwishingikiriza ku buntu Imana igira.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6302,ACT.13.44,"Ku isabato yakurikiyeho, hafi y'abantu bose batuye umujyi barakorana ngo bumve Ijambo ry'Imana. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6303,ACT.13.45,"Abayahudi babonye icyo kivunge cy'abantu ishyari rirabashengura, ni ko guhinyura ibyo Pawulo yavugaga baranamusebya. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6304,ACT.13.46,"Nuko Pawulo na Barinaba babasubiza bashize amanga bati: â€œByari bikwiriye ko ari mwe mubanza kubwirwa Ijambo ry'Imana. Ariko kuko muryanze kandi mukabona ko mudakwiriye ubugingo buhoraho, dore twisangiye ab'andi mahanga. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6305,ACT.13.47,Ni na ko Nyagasani yadutegetse ati:,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6306,ACT.13.47,"â€˜Nakugize urumuri rw'abanyamahanga,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6307,ACT.13.47,uzageza agakiza ku mpera z'isi.â€™ â€ù,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6309,ACT.13.48,"Abatari Abayahudi babyumvise baranezerwa, bishimira Ijambo rya Nyagasani. Abari bagenewe ubugingo buhoraho bose bemera Kristo.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6311,ACT.13.49,Ijambo rya Nyagasani rikwira muri icyo gihugu cyose. ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6312,ACT.13.50,"Ariko Abayahudi boshya abagore bubaha Imana b'abanyacyubahiro n'abantu bakomeye bo mu mujyi, bateza abantu gutoteza Barinaba na Pawulo, bageza aho babirukana mu ntara yabo. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6313,ACT.13.51,Na bo bahungura umukungugu,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6314,ACT.13.52,Abigishwa ba Kristo bo mu mujyi wa Antiyokiya basigaye buzuye ibyishimo na Mwuka Muziranenge.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/13-d0fc8ea557247f8ae4153cdb87b4a62b.mp3?version_id=387
6315,ACT.14.1,"Ni ko byagenze bageze Ikoniyo, Pawulo na Barinaba binjiye mu rusengero rw'Abayahudi, maze bavugana na bo ku buryo Abayahudi n'abatari Abayahudi benshi cyane bemeye Kristo. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6316,ACT.14.2,"Ariko Abayahudi bari banze kumwemera bateye imidugararo mu batari Abayahudi, babatera kumerera nabi abo bavandimwe. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6317,ACT.14.3,"Nuko Pawulo na Barinaba bahamara igihe kitari gito bavuga ibya Nyagasani bashize amanga, na we abaha gukora ibitangaza no gutanga ibimenyetso byemeza ibyo bavugaga byerekeye ubuntu bw'Imana. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6318,ACT.14.4,"Abatuye uwo mujyi bicamo ibice, bamwe bajya ku ruhande rw'Abayahudi, abandi ku rw'Intumwa za Kristo.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6320,ACT.14.5,"Nuko Abayahudi n'abatari bo bajya inama n'abatware babo, kugira ngo bagirire nabi Pawulo na Barinaba babatere amabuye. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6321,ACT.14.6,"Abo babimenye bahungira mu mijyi ya Lisitira na Derube yo muri Likawoniya, no mu karere gahereranye na yo. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6322,ACT.14.7,Aho ngaho bakomeza kuhatangaza inkuru nziza ya Kristo.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6324,ACT.14.8,"I Lisitira hari umugabo wari waravutse aremaye ibirenge, ntiyigera abasha gutambuka. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6325,ACT.14.9,"Yicaye aho atega Pawulo amatwi. Pawulo amwitegereje abona yizeye gukira indwara, ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6326,ACT.14.10,amubwira mu ijwi riranguruye ati: â€œHaguruka uhagarare wemye!â€ù,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6327,ACT.14.10,Arabaduka aragenda. ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6328,ACT.14.11,"Aho hari imbaga nyamwinshi y'abantu, babonye icyo Pawulo yakoze barangurura amajwi, bavuga mu rurimi rwo muri Likawoniya bati: â€œImana zifite ishusho y'abantu zatumanukiye!â€ù",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6330,ACT.14.12,"Barinaba bamwita Zewu, na Pawulo bamwita Herume",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6331,ACT.14.13,"Ingoro ya ya mana yabo Zewu yari inyuma y'umujyi. Nuko umutambyi wayo azana ku irembo ibimasa bitatse indabyo, kubera ko we na rubanda bashakaga gutura ibitambo izo Ntumwa za Yezu. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6332,ACT.14.14,"Ariko Barinaba na Pawulo bumvise ibyo bashaka kubakorera, bahita bashishimura imyambaro yabo kubera umubabaro, biroha muri iyo nteko y'abantu bakÅçmÄ“ra bati: ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6333,ACT.14.15,"â€œMwa bagabo mwe, ibyo ni ibiki mushaka gukora? Natwe turi abantu nkamwe. Tubazaniye Ubutumwa bwiza ngo mureke ibyo bintu bitagira akamaro, muhindukirire Imana nzima yaremye ijuru n'isi n'inyanja n'ibirimo byose. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6334,ACT.14.16,Mu bihe byashize yaretse amahanga yose akora ibyo yishakiye. ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6335,ACT.14.17,"Nyamara ntiyareka gutanga ibimenyetso bihamya ukugira neza kwayo: kubavubira imvura no kubaha umusaruro mu gihe gikwiriye, no kubahaza ibibatunga n'ibibashimisha.â€ù",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6337,ACT.14.18,"Nubwo izo Ntumwa za Kristo zavuze zityo, ntibyazoroheye kubuza iyo mbaga y'abantu kuzitura ibitambo.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6339,ACT.14.19,"Bigeze aho haza Abayahudi bamwe bavuye muri Antiyokiya no muri Ikoniyo, bigarurira abo bantu bose, batera Pawulo amabuye ngo bamwice. Nyuma bamukururira inyuma y'umujyi batekereza ko yapfuye. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6340,ACT.14.20,"Ariko igihe abigishwa ba Kristo bamukikije, arahaguruka asubira mu mujyi. Bukeye ajyana na Barinaba i Derube.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6342,ACT.14.21,"Pawulo na Barinaba bamamaza inkuru nziza ya Yezu i Derube, maze bahabona abigishwa benshi. Hanyuma basubira i Lisitira na Ikoniyo na Antiyokiya ho muri Pisidiya. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6343,ACT.14.22,"Bakomeza abigishwa ba Kristo baho, babatera umwete kugira ngo bakomere ku kwizera Kristo bababwira bati: â€œNi ngombwa ko tunyura mu makuba menshi ngo tubone kwinjira mu bwami bw'Imana.â€ù",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6345,ACT.14.23,"Batoranya abakuru muri buri koraniro ry'Umuryango wa Kristo, bamaze gusenga no kwigomwa kurya babaragiza Nyagasani bari baremeye.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6347,ACT.14.24,"Bambukiranya akarere kose ka Pisidiya, bagera mu ntara ya Pamfiliya. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6348,ACT.14.25,"Bamaze kubwira ab'i Periga Ijambo ry'Imana, baramanuka bagera ahitwa Ataliya, ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6349,ACT.14.26,"bavayo bafata ubwato bagana Antiyokiya ho muri Siriya, aho ba bavandimwe bari barabaragirije Imana, ngo ibagirire ubuntu bwo kubashoboza gukora uwo murimo bari barangije.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6351,ACT.14.27,"Bagezeyo bakoranya itorero rya Kristo ryaho ryose, baritekerereza ibyo Imana yabakoresheje byose, n'uburyo yugururiye irembo abatari Abayahudi ngo binjire mu bemera Kristo. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6352,ACT.14.28,Nuko bamarana igihe kitari gito n'abigishwa ba Kristo.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/14-0d31a18689a20594ac0472ad3ebad68e.mp3?version_id=387
6353,ACT.15.1,"Abantu bamwe bavuye muri Yudeya basanga abavandimwe bo mu mujyi wa Antiyokiya, barabigisha bati: â€œNtimubasha gukizwa niba mudakebwe mukurikije umuhango twasigiwe na Musa.â€ù ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6354,ACT.15.2,"Pawulo na Barinaba babyumvise bajya impaka na bo zitoroshye, barabavuguruza. Noneho abo bavandimwe batoranya Pawulo na Barinaba hamwe n'abandi bo muri bo, ngo bajye i Yeruzalemu kugisha inama Intumwa za Kristo n'abakuru ku byerekeye icyo kibazo.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6356,ACT.15.3,Nuko ab'itorero rya Kristo babaha ibyo kubafasha mu rugendo,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6357,ACT.15.4,"Bageze i Yeruzalemu bakirwa n'itorero rya Kristo ryaho n'Intumwa za Kristo n'abakuru, babatekerereza ibyo Imana yabakoresheje. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6358,ACT.15.5,"Ariko bamwe bo mu ishyaka ry'Abafarizayi bari bemeye Kristo, barahaguruka baravuga bati: â€œAbo banyamahanga bagomba gukebwa no gutegekwa gukurikiza Amategeko ya Musa.â€ù",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6360,ACT.15.6,Intumwa za Kristo n'abakuru bakoranywa no gusuzuma icyo kibazo. ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6361,ACT.15.7,"Bamaze umwanya bajya impaka, Petero arahaguruka arababwira ati: â€œBavandimwe, muzi yuko kera Imana yantoranyije muri mwe ngo ntangaze Ubutumwa bwayo bwiza mu banyamahanga, kugira ngo babwumve babwemere. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6362,ACT.15.8,"Ariko Imana yo izi imitima y'abantu itanga icyemezo ko yemeye abo banyamahanga, igihe yabahaga Mwuka Muziranenge nk'uko natwe yamuduhaye. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6363,ACT.15.9,"Nta tandukaniro Imana yashyize hagati yacu na bo, ahubwo yatunganyije imitima yabo kubera ko bayizeye. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6364,ACT.15.10,"None rero kuki mushaka kugerageza Imana, mukorera abo bigishwa ba Kristo umutwaro tutabashije kwikorera natwe ubwacu, habe n'ababyeyi bacu? ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6365,ACT.15.11,"Ahubwo twemera ko ari twe ari na bo, twese twakijijwe kubera ubuntu Nyagasani Yezu Kristo yatugiriye.â€ù",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6367,ACT.15.12,"Iryo teraniro ryose riraceceka, ryumva Barinaba na Pawulo baritekerereza ibimenyetso Imana yatanze n'ibitangaza yabakoresheje mu banyamahanga. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6368,ACT.15.13,Bamaze kuvuga Yakobo,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6369,ACT.15.14,"Simoni Petero yadutekerereje ukuntu Imana yagendereye abanyamahanga rugikubita, ibatoranyamo abo kuba abantu bayo, ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6370,ACT.15.15,ibyo bikaba bihuje n'ibyavuzwe n'abahanuzi nk'uko Ibyanditswe bivuga ngo,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6372,ACT.15.16,"â€˜Nyuma y'ibyo nzagaruka,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6373,ACT.15.16,"nzavugurura ingoma ya Dawidi imeze nk'inzu yasenyutse,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6374,ACT.15.16,ahasenyutse nzahasana nyihagarike.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6376,ACT.15.17,"Abantu bazacika ku icumu bazansanga,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6377,ACT.15.17,amahanga yose yahoze ari ayanjye azansanga.â€™,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6378,ACT.15.17,"Uko ni ko Nyagasani avuga,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6380,ACT.15.18,wabitangaje kuva kera kose.â€ù,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
6382,ACT.15.19,Yakobo arakomeza ati: â€œNdemeza ko tutashyira amananiza ku banyamahanga bahindukirira Imana. ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/ACT/15-5bfeec462b07c0ddc53f765d7bb44dbd.mp3?version_id=387
